"Fecha";"Mercado";"Producto";"Precio"
"21-05-20";"Rosario";"Maiz";"U$S 115.34"
"22-05-20";"Rosario";"Maiz";"U$S 115.49"
"26-05-20";"Rosario";"Maiz";"U$S 114.45"
"27-05-20";"Rosario";"Maiz";"U$S 114.97"
"28-05-20";"Rosario";"Maiz";"U$S 116.65"
"29-05-20";"Rosario";"Maiz";"U$S 117.74"
"01-06-20";"Rosario";"Maiz";"U$S 116.72"
"02-06-20";"Rosario";"Maiz";"U$S 117.89"
"03-06-20";"Rosario";"Maiz";"U$S 119.2"
"04-06-20";"Rosario";"Maiz";"U$S 121.1"
"05-06-20";"Rosario";"Maiz";"U$S 122.56"
"08-06-20";"Rosario";"Maiz";"U$S 123.29"
"09-06-20";"Rosario";"Maiz";"U$S 123.9"
"10-06-20";"Rosario";"Maiz";"U$S 126.62"
"11-06-20";"Rosario";"Maiz";"U$S 125.23"
"12-06-20";"Rosario";"Maiz";"U$S 125.41"
"16-06-20";"Rosario";"Maiz";"U$S 124.98"
"17-06-20";"Rosario";"Maiz";"U$S 117.84"
"18-06-20";"Rosario";"Maiz";"U$S 124.87"
"19-06-20";"Rosario";"Maiz";"U$S 124.64"
"22-06-20";"Rosario";"Maiz";"U$S 121.48"
"23-06-20";"Rosario";"Maiz";"U$S 122.09"
"24-06-20";"Rosario";"Maiz";"U$S 123.4"
"25-06-20";"Rosario";"Maiz";"U$S 122.58"
"26-06-20";"Rosario";"Maiz";"U$S 121.62"
"29-06-20";"Rosario";"Maiz";"U$S 123.58"
"30-06-20";"Rosario";"Maiz";"U$S 127.02"
"01-07-20";"Rosario";"Maiz";"U$S 129.61"
"02-07-20";"Rosario";"Maiz";"U$S 126.81"
"03-07-20";"Rosario";"Maiz";"U$S 123.66"
"06-07-20";"Rosario";"Maiz";"U$S 125.67"
"07-07-20";"Rosario";"Maiz";"U$S 124.74"
"08-07-20";"Rosario";"Maiz";"U$S 126.16"
"13-07-20";"Rosario";"Maiz";"U$S 124.65"
"14-07-20";"Rosario";"Maiz";"U$S 125.11"
"15-07-20";"Rosario";"Maiz";"U$S 127.38"
"16-07-20";"Rosario";"Maiz";"U$S 129.66"
"17-07-20";"Rosario";"Maiz";"U$S 130.78"
"20-07-20";"Rosario";"Maiz";"U$S 131.06"
"21-07-20";"Rosario";"Maiz";"U$S 131.2"
"22-07-20";"Rosario";"Maiz";"U$S 132.32"
"23-07-20";"Rosario";"Maiz";"U$S 138.62"
"24-07-20";"Rosario";"Maiz";"U$S 138.62"
"27-07-20";"Rosario";"Maiz";"U$S 136.94"
"28-07-20";"Rosario";"Maiz";"U$S 129.72"
"29-07-20";"Rosario";"Maiz";"U$S 130.19"
"30-07-20";"Rosario";"Maiz";"U$S 132.58"
"31-07-20";"Rosario";"Maiz";"U$S 134.68"
"03-08-20";"Rosario";"Maiz";"U$S 129.96"
"04-08-20";"Rosario";"Maiz";"U$S 130.63"
"05-08-20";"Rosario";"Maiz";"U$S 129.58"
"06-08-20";"Rosario";"Maiz";"U$S 130.67"
"07-08-20";"Rosario";"Maiz";"U$S 129.17"
"10-08-20";"Rosario";"Maiz";"U$S 133.65"
"11-08-20";"Rosario";"Maiz";"U$S 134.93"
"12-08-20";"Rosario";"Maiz";"U$S 138.26"
"13-08-20";"Rosario";"Maiz";"U$S 140.31"
"14-08-20";"Rosario";"Maiz";"U$S 139.82"
"18-08-20";"Rosario";"Maiz";"U$S 142.09"
"19-08-20";"Rosario";"Maiz";"U$S 142.22"
"20-08-20";"Rosario";"Maiz";"U$S 144.16"
"21-08-20";"Rosario";"Maiz";"U$S 144.6"
"24-08-20";"Rosario";"Maiz";"U$S 145.12"
"25-08-20";"Rosario";"Maiz";"U$S 149.57"
"26-08-20";"Rosario";"Maiz";"U$S 149.71"
"27-08-20";"Rosario";"Maiz";"U$S 150.12"
"28-08-20";"Rosario";"Maiz";"U$S 151.62"
"31-08-20";"Rosario";"Maiz";"U$S 151.66"
"01-09-20";"Rosario";"Maiz";"U$S 152.59"
"02-09-20";"Rosario";"Maiz";"U$S 151.51"
"03-09-20";"Rosario";"Maiz";"U$S 151.12"
"04-09-20";"Rosario";"Maiz";"U$S 154.55"
"07-09-20";"Rosario";"Maiz";"U$S 152.04"
"08-09-20";"Rosario";"Maiz";"U$S 152.59"
"09-09-20";"Rosario";"Maiz";"U$S 152.6"
"10-09-20";"Rosario";"Maiz";"U$S 155.93"
"11-09-20";"Rosario";"Maiz";"U$S 158.86"
"14-09-20";"Rosario";"Maiz";"U$S 158.41"
"15-09-20";"Rosario";"Maiz";"U$S 159.6"
"16-09-20";"Rosario";"Maiz";"U$S 160.66"
"17-09-20";"Rosario";"Maiz";"U$S 164.76"
"18-09-20";"Rosario";"Maiz";"U$S 169.94"
"21-09-20";"Rosario";"Maiz";"U$S 164.97"
"22-09-20";"Rosario";"Maiz";"U$S 165.1"
"23-09-20";"Rosario";"Maiz";"U$S 164.69"
"24-09-20";"Rosario";"Maiz";"U$S 163.24"
"25-09-20";"Rosario";"Maiz";"U$S 161.11"
"28-09-20";"Rosario";"Maiz";"U$S 160.53"
"29-09-20";"Rosario";"Maiz";"U$S 159.62"
"30-09-20";"Rosario";"Maiz";"U$S 165"
"01-10-20";"Rosario";"Maiz";"U$S 169.84"
"02-10-20";"Rosario";"Maiz";"U$S 169.98"
"05-10-20";"Rosario";"Maiz";"U$S 170.76"
"06-10-20";"Rosario";"Maiz";"U$S 174.49"
"07-10-20";"Rosario";"Maiz";"U$S 175.14"
"08-10-20";"Rosario";"Maiz";"U$S 179.61"
"09-10-20";"Rosario";"Maiz";"U$S 180.56"
"13-10-20";"Rosario";"Maiz";"U$S 180.16"
"14-10-20";"Rosario";"Maiz";"U$S 180.69"
"15-10-20";"Rosario";"Maiz";"U$S 184.59"
"16-10-20";"Rosario";"Maiz";"U$S 190.92"
"19-10-20";"Rosario";"Maiz";"U$S 195.18"
"20-10-20";"Rosario";"Maiz";"U$S 199.49"
"21-10-20";"Rosario";"Maiz";"U$S 190.36"
"23-10-20";"Rosario";"Maiz";"U$S 191.08"
"26-10-20";"Rosario";"Maiz";"U$S 186.39"
"27-10-20";"Rosario";"Maiz";"U$S 187.23"
"29-10-20";"Rosario";"Maiz";"U$S 178.8"
"30-10-20";"Rosario";"Maiz";"U$S 176.87"
"02-11-20";"Rosario";"Maiz";"U$S 177.71"
"03-11-20";"Rosario";"Maiz";"U$S 180.12"
"04-11-20";"Rosario";"Maiz";"U$S 179.52"
"05-11-20";"Rosario";"Maiz";"U$S 180.72"
"06-11-20";"Rosario";"Maiz";"U$S 179.52"
"09-11-20";"Rosario";"Maiz";"U$S 181.17"
"10-11-20";"Rosario";"Maiz";"U$S 186.14"
"11-11-20";"Rosario";"Maiz";"U$S 186.27"
"12-11-20";"Rosario";"Maiz";"U$S 186.27"
"13-11-20";"Rosario";"Maiz";"U$S 186.75"
"16-11-20";"Rosario";"Maiz";"U$S 187.41"
"17-11-20";"Rosario";"Maiz";"U$S 187.95"
"18-11-20";"Rosario";"Maiz";"U$S 192.65"
"19-11-20";"Rosario";"Maiz";"U$S 192.65"
"20-11-20";"Rosario";"Maiz";"U$S 192.77"
"24-11-20";"Rosario";"Maiz";"U$S 194.55"
"25-11-20";"Rosario";"Maiz";"U$S 194.52"
"26-11-20";"Rosario";"Maiz";"U$S 194.52"
"27-11-20";"Rosario";"Maiz";"U$S 194.77"
"30-11-20";"Rosario";"Maiz";"U$S 194.5"
"01-12-20";"Rosario";"Maiz";"U$S 195.01"
"02-12-20";"Rosario";"Maiz";"U$S 195.12"
"03-12-20";"Rosario";"Maiz";"U$S 196.17"
"04-12-20";"Rosario";"Maiz";"U$S 197.18"
"09-12-20";"Rosario";"Maiz";"U$S 197.46"
"10-12-20";"Rosario";"Maiz";"U$S 199.68"
"11-12-20";"Rosario";"Maiz";"U$S 199.49"
"14-12-20";"Rosario";"Maiz";"U$S 198.3"
"15-12-20";"Rosario";"Maiz";"U$S 197.5"
"16-12-20";"Rosario";"Maiz";"U$S 197.89"
"17-12-20";"Rosario";"Maiz";"U$S 200.82"
"21-12-20";"Rosario";"Maiz";"U$S 200.24"
"23-12-20";"Rosario";"Maiz";"U$S 198.54"
"28-12-20";"Rosario";"Maiz";"U$S 199.05"
"29-12-20";"Rosario";"Maiz";"U$S 204.12"
"30-12-20";"Rosario";"Maiz";"U$S 202.02"
"04-01-21";"Rosario";"Maiz";"U$S 199.53"
"05-01-21";"Rosario";"Maiz";"U$S 199.5"
"06-01-21";"Rosario";"Maiz";"U$S 196.68"
"07-01-21";"Rosario";"Maiz";"U$S 199.41"
"08-01-21";"Rosario";"Maiz";"U$S 199.72"
"11-01-21";"Rosario";"Maiz";"U$S 203.23"
"12-01-21";"Rosario";"Maiz";"U$S 203.58"
"13-01-21";"Rosario";"Maiz";"U$S 209.53"
"14-01-21";"Rosario";"Maiz";"U$S 212.52"
"15-01-21";"Rosario";"Maiz";"U$S 209.53"
"18-01-21";"Rosario";"Maiz";"U$S 207.54"
"19-01-21";"Rosario";"Maiz";"U$S 210.53"
"20-01-21";"Rosario";"Maiz";"U$S 207.53"
"21-01-21";"Rosario";"Maiz";"U$S 204.5"
"25-01-21";"Rosario";"Maiz";"U$S 199.54"
"26-01-21";"Rosario";"Maiz";"U$S 204.55"
"27-01-21";"Rosario";"Maiz";"U$S 199.52"
"28-01-21";"Rosario";"Maiz";"U$S 199.54"
"29-01-21";"Rosario";"Maiz";"U$S 199.59"
"01-02-21";"Rosario";"Maiz";"U$S 199.54"
"02-02-21";"Rosario";"Maiz";"U$S 201.25"
"03-02-21";"Rosario";"Maiz";"U$S 201.59"
"04-02-21";"Rosario";"Maiz";"U$S 203.73"
"05-02-21";"Rosario";"Maiz";"U$S 203.52"
"08-02-21";"Rosario";"Maiz";"U$S 206.08"
"09-02-21";"Rosario";"Maiz";"U$S 203.38"
"10-02-21";"Rosario";"Maiz";"U$S 199.52"
"11-02-21";"Rosario";"Maiz";"U$S 199.55"
"12-02-21";"Rosario";"Maiz";"U$S 199.57"
"17-02-21";"Rosario";"Maiz";"U$S 204.07"
"18-02-21";"Rosario";"Maiz";"U$S 204.02"
"19-02-21";"Rosario";"Maiz";"U$S 202.49"
"22-02-21";"Rosario";"Maiz";"U$S 199.54"
"23-02-21";"Rosario";"Maiz";"U$S 204.51"
"24-02-21";"Rosario";"Maiz";"U$S 199.6"
"25-02-21";"Rosario";"Maiz";"U$S 196.99"
"26-02-21";"Rosario";"Maiz";"U$S 197.06"
"01-03-21";"Rosario";"Maiz";"U$S 193.58"
"02-03-21";"Rosario";"Maiz";"U$S 192.57"
"03-03-21";"Rosario";"Maiz";"U$S 189.74"
"04-03-21";"Rosario";"Maiz";"U$S 190.61"
"08-03-21";"Rosario";"Maiz";"U$S 192.56"
"09-03-21";"Rosario";"Maiz";"U$S 194.35"
"10-03-21";"Rosario";"Maiz";"U$S 191.47"
"11-03-21";"Rosario";"Maiz";"U$S 191.67"
"12-03-21";"Rosario";"Maiz";"U$S 190.59"
"15-03-21";"Rosario";"Maiz";"U$S 194.6"
"16-03-21";"Rosario";"Maiz";"U$S 199.55"
"17-03-21";"Rosario";"Maiz";"U$S 199.4"
"18-03-21";"Rosario";"Maiz";"U$S 196.06"
"19-03-21";"Rosario";"Maiz";"U$S 199.56"
"22-03-21";"Rosario";"Maiz";"U$S 197.55"
"23-03-21";"Rosario";"Maiz";"U$S 199.59"
"25-03-21";"Rosario";"Maiz";"U$S 199.41"
"26-03-21";"Rosario";"Maiz";"U$S 200.35"
"29-03-21";"Rosario";"Maiz";"U$S 195.63"
"30-03-21";"Rosario";"Maiz";"U$S 193.56"
"31-03-21";"Rosario";"Maiz";"U$S 200.54"
"05-04-21";"Rosario";"Maiz";"U$S 199.59"
"06-04-21";"Rosario";"Maiz";"U$S 200.48"
"07-04-21";"Rosario";"Maiz";"U$S 202.53"
"08-04-21";"Rosario";"Maiz";"U$S 208.59"
"09-04-21";"Rosario";"Maiz";"U$S 208.57"
"12-04-21";"Rosario";"Maiz";"U$S 204.58"
"13-04-21";"Rosario";"Maiz";"U$S 209.35"
"14-04-21";"Rosario";"Maiz";"U$S 208.81"
"15-04-21";"Rosario";"Maiz";"U$S 209.39"
"16-04-21";"Rosario";"Maiz";"U$S 209.03"
"19-04-21";"Rosario";"Maiz";"U$S 210.93"
"20-04-21";"Rosario";"Maiz";"U$S 211.04"
"21-04-21";"Rosario";"Maiz";"U$S 212.4"
"22-04-21";"Rosario";"Maiz";"U$S 214.35"
"23-04-21";"Rosario";"Maiz";"U$S 214.35"
"26-04-21";"Rosario";"Maiz";"U$S 212.61"
"27-04-21";"Rosario";"Maiz";"U$S 213.54"
"28-04-21";"Rosario";"Maiz";"U$S 214.58"
"29-04-21";"Rosario";"Maiz";"U$S 214.55"
"30-04-21";"Rosario";"Maiz";"U$S 219.54"
"03-05-21";"Rosario";"Maiz";"U$S 223.55"
"04-05-21";"Rosario";"Maiz";"U$S 229.96"
"05-05-21";"Rosario";"Maiz";"U$S 237.55"
"06-05-21";"Rosario";"Maiz";"U$S 237.77"
"07-05-21";"Rosario";"Maiz";"U$S 244.43"
"10-05-21";"Rosario";"Maiz";"U$S 237.41"
"11-05-21";"Rosario";"Maiz";"U$S 242.68"
"12-05-21";"Rosario";"Maiz";"U$S 234.52"
"13-05-21";"Rosario";"Maiz";"U$S 222.53"
"14-05-21";"Rosario";"Maiz";"U$S 214.54"
"17-05-21";"Rosario";"Maiz";"U$S 214.81"
"18-05-21";"Rosario";"Maiz";"U$S 214.53"
"19-05-21";"Rosario";"Maiz";"U$S 209.45"
"20-05-21";"Rosario";"Maiz";"U$S 214.35"
"21-05-21";"Rosario";"Maiz";"U$S 209.61"
"26-05-21";"Rosario";"Maiz";"U$S 202.16"
"27-05-21";"Rosario";"Maiz";"U$S 214.54"
"28-05-21";"Rosario";"Maiz";"U$S 209.55"
"31-05-21";"Rosario";"Maiz";"U$S 206.59"
"01-06-21";"Rosario";"Maiz";"U$S 214.56"
"02-06-21";"Rosario";"Maiz";"U$S 209.56"
"03-06-21";"Rosario";"Maiz";"U$S 207.78"
"04-06-21";"Rosario";"Maiz";"U$S 209.78"
"07-06-21";"Rosario";"Maiz";"U$S 205.31"
"08-06-21";"Rosario";"Maiz";"U$S 207.56"
"09-06-21";"Rosario";"Maiz";"U$S 204.63"
"10-06-21";"Rosario";"Maiz";"U$S 205.55"
"11-06-21";"Rosario";"Maiz";"U$S 201.3"
"14-06-21";"Rosario";"Maiz";"U$S 192.86"
"15-06-21";"Rosario";"Maiz";"U$S 190.45"
"16-06-21";"Rosario";"Maiz";"U$S 190.43"
"22-06-21";"Rosario";"Maiz";"U$S 185.36"
"23-06-21";"Rosario";"Maiz";"U$S 184.24"
"24-06-21";"Rosario";"Maiz";"U$S 184.62"
"25-06-21";"Rosario";"Maiz";"U$S 184.72"
"28-06-21";"Rosario";"Maiz";"U$S 186.29"
"29-06-21";"Rosario";"Maiz";"U$S 187.34"
"30-06-21";"Rosario";"Maiz";"U$S 190.61"
"01-07-21";"Rosario";"Maiz";"U$S 192.15"
"02-07-21";"Rosario";"Maiz";"U$S 189.11"
"05-07-21";"Rosario";"Maiz";"U$S 188.78"
"06-07-21";"Rosario";"Maiz";"U$S 177.67"
"07-07-21";"Rosario";"Maiz";"U$S 179.8"
"08-07-21";"Rosario";"Maiz";"U$S 180.75"
"12-07-21";"Rosario";"Maiz";"U$S 182.33"
"13-07-21";"Rosario";"Maiz";"U$S 186.85"
"14-07-21";"Rosario";"Maiz";"U$S 199.56"
"15-07-21";"Rosario";"Maiz";"U$S 192.35"
"16-07-21";"Rosario";"Maiz";"U$S 192.79"
"19-07-21";"Rosario";"Maiz";"U$S 187.93"
"20-07-21";"Rosario";"Maiz";"U$S 187.88"
"21-07-21";"Rosario";"Maiz";"U$S 191.99"
"22-07-21";"Rosario";"Maiz";"U$S 185.67"
"23-07-21";"Rosario";"Maiz";"U$S 184.61"
"26-07-21";"Rosario";"Maiz";"U$S 181.69"
"27-07-21";"Rosario";"Maiz";"U$S 184.63"
"28-07-21";"Rosario";"Maiz";"U$S 181.66"
"29-07-21";"Rosario";"Maiz";"U$S 186.26"
"30-07-21";"Rosario";"Maiz";"U$S 186.68"
"02-08-21";"Rosario";"Maiz";"U$S 187.52"
"03-08-21";"Rosario";"Maiz";"U$S 189.03"
"04-08-21";"Rosario";"Maiz";"U$S 189.61"
"05-08-21";"Rosario";"Maiz";"U$S 189.6"
"09-08-21";"Rosario";"Maiz";"U$S 189.69"
"10-08-21";"Rosario";"Maiz";"U$S 189.63"
"11-08-21";"Rosario";"Maiz";"U$S 190.64"
"12-08-21";"Rosario";"Maiz";"U$S 195.53"
"13-08-21";"Rosario";"Maiz";"U$S 197.2"
"17-08-21";"Rosario";"Maiz";"U$S 189.61"
"18-08-21";"Rosario";"Maiz";"U$S 189.61"
"19-08-21";"Rosario";"Maiz";"U$S 184.62"
"20-08-21";"Rosario";"Maiz";"U$S 184.62"
"23-08-21";"Rosario";"Maiz";"U$S 185.83"
"24-08-21";"Rosario";"Maiz";"U$S 189.64"
"25-08-21";"Rosario";"Maiz";"U$S 190.6"
"26-08-21";"Rosario";"Maiz";"U$S 190.71"
"27-08-21";"Rosario";"Maiz";"U$S 191.16"
"28-08-21";"Rosario";"Maiz";"U$S 191.16"
"30-08-21";"Rosario";"Maiz";"U$S 182.63"
"02-09-21";"Rosario";"Maiz";"U$S 189.61"
"03-09-21";"Rosario";"Maiz";"U$S 190.07"
"06-09-21";"Rosario";"Maiz";"U$S 189.38"
"07-09-21";"Rosario";"Maiz";"U$S 190.63"
"08-09-21";"Rosario";"Maiz";"U$S 193.55"
"09-09-21";"Rosario";"Maiz";"U$S 194.59"
"10-09-21";"Rosario";"Maiz";"U$S 194.92"
"13-09-21";"Rosario";"Maiz";"U$S 194.91"
"14-09-21";"Rosario";"Maiz";"U$S 197.54"
"15-09-21";"Rosario";"Maiz";"U$S 199.69"
"16-09-21";"Rosario";"Maiz";"U$S 201.63"
"17-09-21";"Rosario";"Maiz";"U$S 200.08"
"20-09-21";"Rosario";"Maiz";"U$S 203.64"
"21-09-21";"Rosario";"Maiz";"U$S 202.09"
"22-09-21";"Rosario";"Maiz";"U$S 202.05"
"23-09-21";"Rosario";"Maiz";"U$S 202.56"
"24-09-21";"Rosario";"Maiz";"U$S 204.55"
"27-09-21";"Rosario";"Maiz";"U$S 204.5"
"28-09-21";"Rosario";"Maiz";"U$S 202.62"
"29-09-21";"Rosario";"Maiz";"U$S 204.62"
"30-09-21";"Rosario";"Maiz";"U$S 201.54"
"05-10-21";"Rosario";"Maiz";"U$S 194.61"
"06-10-21";"Rosario";"Maiz";"U$S 194.6"
"07-10-21";"Rosario";"Maiz";"U$S 198.1"
"12-10-21";"Rosario";"Maiz";"U$S 189.22"
"13-10-21";"Rosario";"Maiz";"U$S 184.62"
"14-10-21";"Rosario";"Maiz";"U$S 187.07"
"15-10-21";"Rosario";"Maiz";"U$S 189.66"
"18-10-21";"Rosario";"Maiz";"U$S 191.4"
"19-10-21";"Rosario";"Maiz";"U$S 192.33"
"20-10-21";"Rosario";"Maiz";"U$S 193.26"
"21-10-21";"Rosario";"Maiz";"U$S 193.22"
"22-10-21";"Rosario";"Maiz";"U$S 193.18"
"25-10-21";"Rosario";"Maiz";"U$S 190.99"
"26-10-21";"Rosario";"Maiz";"U$S 190.84"
"27-10-21";"Rosario";"Maiz";"U$S 190.67"
"28-10-21";"Rosario";"Maiz";"U$S 190.59"
"29-10-21";"Rosario";"Maiz";"U$S 191.64"
"01-11-21";"Rosario";"Maiz";"U$S 192.67"
"02-11-21";"Rosario";"Maiz";"U$S 192.57"
"03-11-21";"Rosario";"Maiz";"U$S 193.67"
"04-11-21";"Rosario";"Maiz";"U$S 191.58"
"08-11-21";"Rosario";"Maiz";"U$S 194.59"
"09-11-21";"Rosario";"Maiz";"U$S 199.58"
"10-11-21";"Rosario";"Maiz";"U$S 199.6"
"11-11-21";"Rosario";"Maiz";"U$S 199.61"
"12-11-21";"Rosario";"Maiz";"U$S 199.56"
"15-11-21";"Rosario";"Maiz";"U$S 199.66"
"16-11-21";"Rosario";"Maiz";"U$S 199.92"
"17-11-21";"Rosario";"Maiz";"U$S 201.89"
"18-11-21";"Rosario";"Maiz";"U$S 201.67"
"19-11-21";"Rosario";"Maiz";"U$S 201.57"
"23-11-21";"Rosario";"Maiz";"U$S 203.94"
"24-11-21";"Rosario";"Maiz";"U$S 206.07"
"25-11-21";"Rosario";"Maiz";"U$S 206.6"
"26-11-21";"Rosario";"Maiz";"U$S 207.34"
"29-11-21";"Rosario";"Maiz";"U$S 207.55"
"01-12-21";"Rosario";"Maiz";"U$S 205.54"
"02-12-21";"Rosario";"Maiz";"U$S 209.69"
"03-12-21";"Rosario";"Maiz";"U$S 210.56"
"06-12-21";"Rosario";"Maiz";"U$S 210.51"
"07-12-21";"Rosario";"Maiz";"U$S 213.47"
"09-12-21";"Rosario";"Maiz";"U$S 214.6"
"10-12-21";"Rosario";"Maiz";"U$S 215.07"
"14-12-21";"Rosario";"Maiz";"U$S 215.56"
"15-12-21";"Rosario";"Maiz";"U$S 216.07"
"16-12-21";"Rosario";"Maiz";"U$S 216.58"
"17-12-21";"Rosario";"Maiz";"U$S 218.67"
"20-12-21";"Rosario";"Maiz";"U$S 219.82"
"21-12-21";"Rosario";"Maiz";"U$S 221.54"
"22-12-21";"Rosario";"Maiz";"U$S 225.5"
"23-12-21";"Rosario";"Maiz";"U$S 221.9"
"27-12-21";"Rosario";"Maiz";"U$S 224.3"
"28-12-21";"Rosario";"Maiz";"U$S 224.13"
"29-12-21";"Rosario";"Maiz";"U$S 224.48"
"30-12-21";"Rosario";"Maiz";"U$S 222.94"
"03-01-22";"Rosario";"Maiz";"U$S 223.79"
"04-01-22";"Rosario";"Maiz";"U$S 224.56"
"05-01-22";"Rosario";"Maiz";"U$S 229.55"
"11-01-22";"Rosario";"Maiz";"U$S 229.56"
"12-01-22";"Rosario";"Maiz";"U$S 230.03"
"13-01-22";"Rosario";"Maiz";"U$S 230.03"
"14-01-22";"Rosario";"Maiz";"U$S 229.68"
"17-01-22";"Rosario";"Maiz";"U$S 229.49"
"18-01-22";"Rosario";"Maiz";"U$S 227.99"
"19-01-22";"Rosario";"Maiz";"U$S 227.84"
"21-01-22";"Rosario";"Maiz";"U$S 227.14"
"24-01-22";"Rosario";"Maiz";"U$S 227.69"
"25-01-22";"Rosario";"Maiz";"U$S 232.27"
"26-01-22";"Rosario";"Maiz";"U$S 232.09"
"27-01-22";"Rosario";"Maiz";"U$S 232.89"
"28-01-22";"Rosario";"Maiz";"U$S 232.74"
"31-01-22";"Rosario";"Maiz";"U$S 233.67"
"01-02-22";"Rosario";"Maiz";"U$S 238.3"
"02-02-22";"Rosario";"Maiz";"U$S 234.79"
"03-02-22";"Rosario";"Maiz";"U$S 230.75"
"04-02-22";"Rosario";"Maiz";"U$S 234.51"
"07-02-22";"Rosario";"Maiz";"U$S 239.4"
"08-02-22";"Rosario";"Maiz";"U$S 235.78"
"09-02-22";"Rosario";"Maiz";"U$S 237.51"
"10-02-22";"Rosario";"Maiz";"U$S 239.6"
"11-02-22";"Rosario";"Maiz";"U$S 240.51"
"14-02-22";"Rosario";"Maiz";"U$S 235.52"
"15-02-22";"Rosario";"Maiz";"U$S 237.53"
"16-02-22";"Rosario";"Maiz";"U$S 239.54"
"17-02-22";"Rosario";"Maiz";"U$S 239.52"
"18-02-22";"Rosario";"Maiz";"U$S 240.59"
"21-02-22";"Rosario";"Maiz";"U$S 244.53"
"22-02-22";"Rosario";"Maiz";"U$S 248.62"
"23-02-22";"Rosario";"Maiz";"U$S 249.53"
"24-02-22";"Rosario";"Maiz";"U$S 259.55"
"25-02-22";"Rosario";"Maiz";"U$S 243.83"
"02-03-22";"Rosario";"Maiz";"U$S 274.48"
"03-03-22";"Rosario";"Maiz";"U$S 288.81"
"04-03-22";"Rosario";"Maiz";"U$S 299.45"
"07-03-22";"Rosario";"Maiz";"U$S 291.68"
"08-03-22";"Rosario";"Maiz";"U$S 298.91"
"09-03-22";"Rosario";"Maiz";"U$S 299.41"
"10-03-22";"Rosario";"Maiz";"U$S 304.72"
"11-03-22";"Rosario";"Maiz";"U$S 303.77"
"14-03-22";"Rosario";"Maiz";"U$S 289.38"
"15-03-22";"Rosario";"Maiz";"U$S 289.52"
"16-03-22";"Rosario";"Maiz";"U$S 276.94"
"17-03-22";"Rosario";"Maiz";"U$S 276.96"
"18-03-22";"Rosario";"Maiz";"U$S 269.51"
"21-03-22";"Rosario";"Maiz";"U$S 269.53"
"22-03-22";"Rosario";"Maiz";"U$S 269.51"
"23-03-22";"Rosario";"Maiz";"U$S 264.57"
"28-03-22";"Rosario";"Maiz";"U$S 251.63"
"29-03-22";"Rosario";"Maiz";"U$S 244.54"
"30-03-22";"Rosario";"Maiz";"U$S 248.99"
"31-03-22";"Rosario";"Maiz";"U$S 249.53"
"01-04-22";"Rosario";"Maiz";"U$S 247.57"
"04-04-22";"Rosario";"Maiz";"U$S 254.55"
"05-04-22";"Rosario";"Maiz";"U$S 256.94"
"06-04-22";"Rosario";"Maiz";"U$S 256.19"
"08-04-22";"Rosario";"Maiz";"U$S 257.67"
"11-04-22";"Rosario";"Maiz";"U$S 257.59"
"12-04-22";"Rosario";"Maiz";"U$S 259.53"
"13-04-22";"Rosario";"Maiz";"U$S 258.92"
"18-04-22";"Rosario";"Maiz";"U$S 262.52"
"19-04-22";"Rosario";"Maiz";"U$S 268.76"
"20-04-22";"Rosario";"Maiz";"U$S 269.52"
"21-04-22";"Rosario";"Maiz";"U$S 269.96"
"22-04-22";"Rosario";"Maiz";"U$S 267.36"
"25-04-22";"Rosario";"Maiz";"U$S 262.56"
"26-04-22";"Rosario";"Maiz";"U$S 269.53"
"27-04-22";"Rosario";"Maiz";"U$S 272.08"
"29-04-22";"Rosario";"Maiz";"U$S 279.51"
"03-05-22";"Rosario";"Maiz";"U$S 267.54"
"04-05-22";"Rosario";"Maiz";"U$S 263.4"
"05-05-22";"Rosario";"Maiz";"U$S 264.29"
"06-05-22";"Rosario";"Maiz";"U$S 264.4"
"09-05-22";"Rosario";"Maiz";"U$S 258.67"
"10-05-22";"Rosario";"Maiz";"U$S 259.56"
"11-05-22";"Rosario";"Maiz";"U$S 262.04"
"12-05-22";"Rosario";"Maiz";"U$S 260.13"
"13-05-22";"Rosario";"Maiz";"U$S 261.56"
"16-05-22";"Rosario";"Maiz";"U$S 268.96"
"17-05-22";"Rosario";"Maiz";"U$S 269.5"
"19-05-22";"Rosario";"Maiz";"U$S 269.56"
"20-05-22";"Rosario";"Maiz";"U$S 269.58"
"23-05-22";"Rosario";"Maiz";"U$S 269.55"
"24-05-22";"Rosario";"Maiz";"U$S 269.54"
"26-05-22";"Rosario";"Maiz";"U$S 271.75"
"27-05-22";"Rosario";"Maiz";"U$S 275.2"
"30-05-22";"Rosario";"Maiz";"U$S 272.48"
"31-05-22";"Rosario";"Maiz";"U$S 264.56"
"01-06-22";"Rosario";"Maiz";"U$S 264.3"
"02-06-22";"Rosario";"Maiz";"U$S 255.6"
"08-06-22";"Rosario";"Maiz";"U$S 264.06"
"09-06-22";"Rosario";"Maiz";"U$S 262.54"
"10-06-22";"Rosario";"Maiz";"U$S 259.55"
"13-06-22";"Rosario";"Maiz";"U$S 253.64"
"14-06-22";"Rosario";"Maiz";"U$S 253.47"
"15-06-22";"Rosario";"Maiz";"U$S 249.59"
"16-06-22";"Rosario";"Maiz";"U$S 254.43"
"21-06-22";"Rosario";"Maiz";"U$S 242.18"
"22-06-22";"Rosario";"Maiz";"U$S 244.65"
"24-06-22";"Rosario";"Maiz";"U$S 237.85"
